-1,743,СЗ,5
-5,743,ЮЗ,2
1,736,З,2
-4,745,З,3
-6,752,СЗ,3
-11,757,С,1
-16,759,СВ,2
-16,762,СВ,2
-19,760,В,1
-12,745,В,3
-17,752,ЮВ,2
-16,756,В,4
-16,752,В,3
-9,750,В,3
-6,740,В,5
-12,744,З,2
-17,755,З,1
-11,747,В,4
-6,747,ЮВ,2
-5,749,З,2
-6,756,СЗ,1
-12,755,В,4
-4,752,ЮВ,3
-7,743,В,3
-2,741,В,1
-8,754,ЮЗ,4
-12,764,В,3
-6,758,ЮВ,2
-8,757,СВ,1
-19,756,СЗ,2
-19,755,СЗ,4
-17,755,В,2
-17,753,В,2
-11,745,ЮВ,3
-3,746,З,1
1,749,Ю,1
2,744,Ю,3
0,746,Ю,1
0,740,ЮЗ,2
2,743,З,3
1,745,З,1
-3,749,З,1
-2,753,СЗ,2
-3,755,З,2
0,758,З,2
0,763,ЮЗ,3
-7,765,В,3
-4,764,В,2
-3,761,В,1
-5,759,ЮВ,3
-5,760,В,2
-2,759,В,3
0,748,СЗ,3
-2,753,СВ,3
0,761,СВ,2
1,758,В,3
-4,750,В,3
-3,756,ЮВ,2
3,749,ЮЗ,1
3,749,ЮВ,1
0,742,ЮВ,2
3,749,З,3
1,758,Ю,2
1,758,З,1
0,759,СЗ,2
-2,757,В,3
0,750,ЮВ,1
3,747,В,2
2,745,З,1
3,751,З,1
3,758,СВ,2
2,756,В,2
3,756,В,3
4,752,В,1
6,749,СЗ,2
1,750,СЗ,4
-2,749,С,1
-2,748,С,2
0,737,З,3
2,734,СЗ,2
3,729,ЮЗ,3
-4,728,СЗ,4
-4,743,ЮЗ,2
-2,745,З,2
-2,749,ЮВ,2
4,746,ЮВ,3
2,747,З,1
2,749,В,3
6,746,В,2
2,742,СЗ,2
3,748,СЗ,2
5,755,ЮВ,2
6,754,В,1
9,752,СЗ,2
4,742,З,3
5,734,В,3
6,737,ЮЗ,3
5,743,ЮЗ,2
5,742,С,1
4,744,СЗ,2
6,749,З,2
14,752,С,1
17,754,Ю,2
17,754,ЮЗ,4
19,750,ЮЗ,3
17,750,СЗ,1
20,749,ЮЗ,2
19,744,В,3
22,743,ЮЗ,2
23,746,ЮЗ,2
18,744,С,1
9,745,С,2
15,741,В,1
10,743,З,3
11,742,ЮВ,3
11,745,З,3
9,742,ЮЗ,2
18,754,В,2
22,752,В,3
20,749,В,2
17,752,В,4
15,756,В,2
14,753,В,3
10,749,В,2
12,751,В,3
15,749,В,2
11,746,СВ,1
19,747,В,2
21,749,В,2
23,749,С,3
21,752,С,1
19,754,З,2
25,749,З,4
22,751,З,1
22,744,ЮЗ,2
10,742,С,3
15,745,СВ,3
8,747,В,2
15,748,В,3
18,750,ЮВ,3
17,752,В,3
24,751,В,2
17,748,З,1
20,748,В,2
20,747,ЮЗ,2
21,751,С,2
25,749,ЮВ,2
29,748,ЮВ,2
30,749,ЮВ,2
29,751,З,2
30,751,З,2
30,750,СВ,1
24,749,СЗ,2
17,751,СВ,3
21,749,СЗ,2
20,744,СВ,2
18,743,З,1
25,742,З,4
22,743,ЮЗ,3
18,741,З,4
12,745,З,3
16,749,З,3
20,750,З,2
24,751,З,2
26,748,ЮЗ,2
22,746,ЮЗ,2
22,749,З,1
29,749,З,1
31,750,В,1
31,752,СВ,1
29,753,В,3
31,752,З,2
30,752,З,1
30,754,С,2
31,752,С,2
27,749,СЗ,4
26,749,СЗ,3
20,750,З,1
22,748,ЮВ,1
24,741,З,2
19,744,СЗ,4
23,746,СЗ,3
24,746,СЗ,3
23,749,СЗ,2
26,747,СЗ,3
29,745,СЗ,2
29,743,З,2
30,740,ЮЗ,3
24,745,З,3
26,749,З,2
31,746,ЮВ,2
19,740,З,2
24,746,З,3
27,747,З,2
21,746,ЮЗ,1
29,746,З,4
31,746,З,3
29,749,СЗ,2
30,749,СЗ,3
33,746,З,4
29,745,СЗ,3
28,744,СВ,3
28,745,В,3
31,747,В,2
18,746,ЮВ,2
24,744,В,2
23,745,З,3
26,746,С,2
26,749,СВ,2
27,749,С,1
28,748,З,2
29,746,З,3
31,747,З,3
32,749,З,2
21,751,СЗ,2
31,751,З,2
33,749,ЮЗ,2
33,749,ЮЗ,1
31,752,СЗ,2
30,755,В,1
31,753,В,1
34,749,ЮВ,1
26,750,СЗ,2
29,749,СВ,3
30,747,В,3
33,749,СЗ,1
34,749,З,3
36,748,ЮВ,2
30,746,ЮЗ,2
26,753,З,2
33,752,ЮВ,2
35,752,В,2
34,753,ЮВ,2
36,754,В,2
29,756,ЮВ,3
29,757,ЮВ,1
32,757,СЗ,1
33,753,З,2
33,749,Ю,2
24,749,ЮЗ,1
22,751,СЗ,2
28,746,З,3
20,752,СЗ,3
22,754,ЮЗ,2
27,747,ЮЗ,3
14,742,СВ,1
14,738,С,2
17,744,З,3
22,746,СЗ,2
20,749,З,2
20,748,З,2
17,746,З,3
14,739,З,2
14,741,СЗ,3
14,747,З,2
14,748,СЗ,2
12,750,З,2
17,737,СЗ,3
12,740,СЗ,3
13,743,З,2
11,742,В,1
14,743,З,3
10,745,ЮЗ,2
12,749,ЮЗ,2
10,746,В,4
19,746,ЮЗ,2
14,753,СЗ,2
20,749,В,3
21,748,В,3
15,750,ЮЗ,1
10,747,В,2
13,743,СВ,1
12,744,З,1
13,749,С,1
11,749,З,3
19,756,З,2
19,755,ЮЗ,2
21,756,В,2
12,758,В,2
16,755,В,3
18,753,В,2
11,755,В,2
7,755,СВ,3
5,755,СВ,2
7,758,СЗ,2
4,755,З,2
2,753,Ю,1
5,755,С,2
2,758,СВ,3
4,761,С,1
4,757,З,3
6,759,СЗ,1
6,761,СЗ,2
3,765,СВ,2
3,769,СВ,2
1,772,В,2
2,774,С,1
1,772,СВ,1
0,770,Ю,1
3,767,В,2
3,761,СВ,1
-1,752,С,1
0,745,ЮВ,2
0,737,СВ,2
-2,746,СЗ,2
-4,751,С,1
-4,755,В,2
0,746,ЮЗ,2
1,748,ЮЗ,2
-1,753,З,3
-2,752,ЮВ,4
7,747,ЮЗ,2
2,752,В,2
1,752,В,3
6,748,В,2
2,752,ЮЗ,3
-2,755,З,2
-2,759,В,1
-6,761,СВ,1
-7,761,ЮВ,1
-6,763,ЮВ,1
-6,765,ЮВ,1
-8,773,ЮВ,2
-11,780,ЮВ,2
-9,779,ЮЗ,2
-5,774,З,2
-3,767,З,4
-1,757,З,4
-2,747,ЮЗ,3
-2,740,З,3
-2,738,ЮЗ,3
2,740,Ю,2
0,745,ЮЗ,3
-8,749,З,3
-9,752,Ю,1
-9,752,ЮВ,2
-7,738,С,1
-9,747,СЗ,3
-10,749,З,1
-6,738,ЮЗ,3
-15,745,СЗ,3
-16,746,Ю,2
-7,737,З,1
-5,730,З,2
-11,737,СЗ,3
-15,743,З,1
-15,746,СЗ,2
-18,751,З,2
-18,751,ЮЗ,1
-21,757,С,2
-19,755,З,3
-9,746,З,3
-2,743,З,2
-21,758,С,1
-15,751,З,3
-19,758,СВ,2
-12,758,Ю,1
-7,752,ЮЗ,2
-8,753,В,1
-7,752,З,1
-4,746,ЮЗ,4
-3,749,ЮЗ,2
-2,757,З,2
-5,755,З,1
-4,747,З,5
-4,740,ЮЗ,2
-3,736,ЮЗ,2
0,734,З,3
-5,741,СЗ,2
-6,749,ЮВ,3
-1,752,ЮЗ,1
-3,753,В,3
-7,754,СВ,1
-10,755,СЗ,1
-9,754,З,1
-7,755,З,3
-11,755,ЮЗ,2
-7,755,ЮВ,2
-12,760,ЮВ,1
-14,762,В,2
-14,763,ЮВ,2
-12,762,ЮВ,1
-14,760,З,2
-9,756,З,2
-8,741,З,3
-9,740,З,3
-8,742,СЗ,3
-7,747,З,3
-1,740,З,3
-6,745,СВ,2
-17,748,СЗ,3
-16,749,З,1
-19,755,В,3
-15,764,В,1
-12,763,З,2
-10,755,З,1
-11,746,З,2
-8,743,СЗ,3
-11,752,СЗ,3
-13,758,З,1
-12,746,В,5
-16,751,СЗ,3
-16,756,СЗ,2
-15,758,СЗ,4
-12,760,С,2
-7,755,З,2
-11,759,СЗ,1
-10,761,ЮЗ,2
-8,761,ЮЗ,2
-7,746,Ю,3
-8,746,В,3
-8,752,С,2
-6,755,ЮВ,1
-11,746,ЮЗ,3
2,746,СЗ,3
1,743,ЮЗ,5
2,740,ЮЗ,3
1,741,ЮВ,3
1,740,Ю,3
2,738,ЮЗ,1
2,738,ЮЗ,2
0,743,З,3
-2,745,ЮЗ,3
1,752,СЗ,2
1,758,Ю,1
-2,758,ЮВ,3
1,752,ЮВ,3
1,752,Ю,3
4,758,Ю,2
5,756,ЮЗ,3
1,761,Ю,2
-3,765,В,1
-3,766,В,2
-5,765,ЮВ,2
-2,764,ЮВ,2
-2,762,ЮВ,1
1,760,ЮЗ,2
3,758,ЮЗ,1
-1,757,В,2
0,754,В,4
-2,755,В,4
-4,752,ЮВ,2
-4,752,ЮВ,3
0,752,В,3
2,752,В,4
2,754,В,4
1,755,Ю,1
5,754,З,3
3,740,ЮЗ,3
2,746,З,3
3,739,Ю,3
3,733,З,3
-1,735,СЗ,7
-1,745,СЗ,1
-2,755,СЗ,3
0,755,ЮЗ,4
0,753,ЮЗ,2
3,751,СВ,2
2,761,СВ,2
4,759,З,3
7,754,ЮЗ,2
9,750,ЮВ,2
8,748,ЮВ,3
14,747,З,1
7,751,СЗ,2
14,749,З,3
16,744,З,3
10,749,З,3
15,742,Ю,2
8,735,З,4
10,744,З,4
14,746,З,3
4,753,С,1
5,749,СВ,3
2,744,З,4
6,750,СЗ,3
0,740,В,4
13,744,ЮЗ,3
9,734,ЮВ,2
11,749,ЮЗ,3
13,757,З,2
17,758,З,6
20,758,ЮЗ,4
23,759,З,3
25,761,З,3
26,760,ЮВ,3
25,757,Ю,3
27,749,ЮЗ,4
17,750,С,3
10,749,СЗ,4
17,740,З,4
13,744,СВ,2
24,742,ЮЗ,2
24,734,З,3
13,743,З,2
10,744,З,3
14,749,ЮЗ,4
12,754,З,3
14,754,З,3
14,757,С,2
16,756,Ю,2
16,755,ЮВ,2
20,754,Ю,1
18,752,З,2
23,746,В,2
14,737,СЗ,2
12,741,СВ,2
13,746,СЗ,3
20,750,З,3
25,750,З,3
23,748,Ю,2
24,742,З,4
12,744,СВ,2
10,749,З,3
19,742,З,3
20,746,СЗ,1
27,737,З,4
23,737,З,2
7,735,СЗ,4
13,745,З,5
13,751,З,1
19,747,З,3
16,748,С,2
17,746,СЗ,3
18,749,СЗ,2
24,749,З,2
18,746,СЗ,2
21,742,З,2
25,741,З,4
22,738,З,3
20,741,Ю,2
16,740,З,2
20,741,З,2
15,741,СЗ,1
22,740,З,2
19,739,З,2
25,739,ЮЗ,2
22,740,З,4
15,744,З,1
13,740,В,2
21,744,З,4
25,746,ЮЗ,2
25,745,ЮЗ,2
26,746,З,3
24,748,З,2
25,749,СЗ,2
21,743,ЮВ,2
31,738,ЮЗ,3
23,742,З,3
26,743,З,2
24,731,ЮЗ,7
18,737,З,5
21,743,ЮЗ,3
20,743,ЮЗ,3
19,743,З,3
21,745,ЮЗ,3
19,746,СВ,1
21,749,СВ,2
24,749,ЮВ,1
27,750,В,2
29,751,ЮВ,1
30,752,СЗ,2
31,751,З,2
26,749,З,2
25,749,СЗ,3
26,748,СВ,2
23,747,ЮВ,2
25,748,СЗ,3
26,745,ЮЗ,2
22,746,СЗ,3
25,745,З,3
25,745,З,3
27,747,З,1
32,747,З,2
35,749,З,2
32,745,В,2
28,744,З,2
27,746,СЗ,3
27,749,СЗ,3
27,748,ЮЗ,2
28,745,З,2
31,742,З,3
27,748,З,4
28,752,С,2
28,748,С,3
25,752,С,2
23,754,С,2
25,752,ЮЗ,2
26,746,З,3
23,750,СВ,2
22,752,СВ,2
25,753,СВ,1
26,756,С,1
26,757,С,1
25,757,СВ,2
26,756,С,2
27,757,З,2
28,755,СЗ,1
30,753,В,3
33,753,ЮВ,3
30,751,ЮВ,2
24,751,Ю,1
24,749,З,3
24,746,З,3
23,747,ЮЗ,1
27,744,З,1
26,746,СВ,3
25,750,С,2
27,750,СВ,3
28,746,ЮВ,1
23,743,З,3
20,746,СЗ,3
13,751,СВ,1
14,750,В,1
27,746,ЮВ,3
16,741,СЗ,2
14,744,З,2
15,748,СЗ,3
13,755,СЗ,1
24,751,З,3
27,750,ЮЗ,2
28,743,ЮЗ,2
25,749,З,2
24,751,З,2
21,755,СЗ,2
24,752,ЮЗ,1
30,749,ЮЗ,3
21,754,С,1
18,756,СВ,2
12,761,СВ,3
16,764,СВ,2
12,763,СВ,2
8,762,С,1
8,759,З,2
9,762,СВ,2
9,764,С,1
8,757,З,2
7,752,Ю,1
7,755,СВ,3
7,756,С,2
8,757,СЗ,2
4,758,З,2
12,754,Ю,1
12,749,ЮВ,2
11,752,ЮВ,2
15,755,ЮВ,1
17,755,В,2
17,752,ЮВ,2
11,752,З,1
12,752,Ю,1
11,749,ЮВ,1
10,745,В,2
9,740,ЮВ,2
7,737,ЮВ,1
9,742,СЗ,2
8,745,З,3
13,743,СЗ,3
6,749,СЗ,2
2,749,С,1
3,748,С,1
2,751,З,2
1,758,СЗ,1
1,763,В,2
-1,755,В,2
-1,748,З,1
0,745,ЮВ,1
6,737,Ю,4
7,737,В,2
4,731,Ю,3
3,735,ЮЗ,4
2,742,З,2
2,747,З,2
2,749,З,3
1,756,С,1
1,759,З,2
2,761,З,2
3,756,СЗ,2
2,760,СЗ,1
-1,758,ЮЗ,1
2,756,В,2
2,752,ЮВ,1
6,747,Ю,3
2,754,ЮЗ,1
2,753,З,2
2,753,З,2
2,755,З,2
1,755,В,2
4,752,ЮВ,2
3,746,В,2
5,740,В,4
4,744,З,2
1,749,С,1
-2,756,З,2
-1,761,З,1
-2,761,В,1
-2,764,ЮВ,2
-5,767,Ю,1
-5,763,Ю,3
-3,756,Ю,3
-4,750,ЮВ,2
-5,747,В,2
-4,742,В,1
-4,746,СВ,1
-6,752,З,2
-6,756,В,2
-3,758,ЮВ,2
-4,758,В,3
-5,760,В,2
-9,761,В,3
-10,763,В,2
-10,763,ЮВ,3
-11,764,В,3
-12,762,В,2
-9,762,ЮЗ,1
-5,762,В,1
-8,753,ЮВ,2
-6,748,ЮЗ,2
-6,737,Ю,2
-5,726,З,1
-7,745,З,2
2,749,З,3
2,752,ЮЗ,2
1,758,Ю,1
1,758,В,2
-5,753,В,3
-5,752,ЮВ,1
-3,755,Ю,1
-2,757,ЮВ,1
-7,756,В,3
-10,757,В,2
-9,756,В,2
-6,752,ЮЗ,2
-4,747,З,2
-5,746,З,2
-6,749,З,2
-4,752,З,2
-7,760,СВ,2
-15,766,С,1
-14,763,З,1
-9,766,З,1
-7,761,СЗ,2
-9,755,В,1
-13,758,ЮВ,1
-16,758,В,3
-12,757,В,4
-9,755,В,3
-7,755,В,2
-8,755,В,4
-11,759,В,3
-11,767,ЮВ,2
-13,773,ЮВ,2
-14,776,ЮВ,2
-14,770,Ю,2
-12,763,ЮВ,3
-10,758,В,4
-14,745,В,5
-6,747,В,1
-6,756,З,1
-6,757,Ю,2
-4,754,ЮВ,3
-5,750,ЮВ,4
-6,761,В,2
-5,770,В,3
-7,767,ЮВ,2
-7,765,В,2
-5,762,В,2
-5,757,С,1
-7,755,СЗ,2
-8,757,СЗ,1
-8,762,З,1
-7,767,З,1
-6,769,В,2
-7,766,ЮВ,1
-6,761,В,4
-8,755,ЮВ,2
-5,749,З,2
-6,751,З,2
-10,754,З,1
-12,756,ЮВ,2
-9,752,С,3
-12,750,СЗ,1
-12,757,С,3
-15,761,С,2
-11,763,СВ,1
-8,758,З,1
-10,752,ЮВ,1
-7,743,ЮВ,4
-5,734,З,4
-9,746,СЗ,3
-8,755,З,2
-8,748,В,4
-4,751,СВ,2
-4,753,С,1
-9,757,СВ,2
-7,761,Ю,1
-8,760,З,3
-7,758,З,2
-5,752,Ю,4
-2,744,ЮВ,2
-6,752,ЮВ,2
-8,740,СЗ,4
-10,754,З,2
-1,749,З,1
-4,745,В,2
-3,737,СЗ,1
1,742,З,4
0,743,ЮЗ,2
1,746,З,1
2,748,З,3
2,746,З,3
0,740,СЗ,2
-1,752,С,2
0,755,З,2
-2,759,ЮЗ,4
-2,755,ЮЗ,3
5,756,ЮВ,2
5,754,ЮВ,4
2,752,ЮВ,1
3,749,С,2
9,753,СЗ,2
4,749,ЮЗ,3
5,752,СЗ,4
9,757,ЮЗ,3
12,755,З,3
13,749,З,2
6,755,СЗ,3
7,752,З,2
8,758,СЗ,3
9,754,ЮЗ,2
15,751,З,2
16,750,З,2
18,749,ЮВ,1
12,740,З,2
11,740,С,2
7,742,З,1
7,731,З,4
3,740,З,3
5,745,З,3
8,744,Ю,2
15,748,ЮЗ,4
15,737,Ю,2
15,749,З,3
16,751,ЮЗ,3
19,752,С,2
27,752,ЮЗ,4
27,751,ЮЗ,3
20,754,СЗ,2
16,759,В,2
21,756,ЮЗ,3
17,752,З,2
21,749,З,2
23,745,СЗ,3
12,747,СВ,3
14,746,В,3
22,749,СЗ,2
23,754,СВ,2
25,753,СЗ,2
26,751,СЗ,2
26,750,З,1
27,748,З,1
24,746,З,2
25,749,З,3
18,755,С,2
22,760,СЗ,2
25,758,З,1
26,752,СВ,2
15,749,С,2
13,758,С,3
19,755,З,3
15,752,СЗ,2
17,754,З,3
24,741,З,6
14,740,СЗ,2
7,746,С,1
13,746,З,4
25,739,З,4
28,736,ЮЗ,4
19,741,З,4
15,750,З,4
18,750,З,3
13,743,З,2
16,744,С,2
16,746,С,2
19,748,З,2
22,743,З,5
21,747,СЗ,3
19,749,СЗ,3
21,750,СЗ,2
24,748,СЗ,3
26,746,С,2
29,746,З,2
27,740,З,4
24,743,З,6
25,746,С,2
28,747,СЗ,2
31,749,СЗ,3
33,751,СВ,1
32,751,СЗ,1
29,749,СЗ,2
28,747,СЗ,3
29,745,С,1
31,746,З,1
33,749,В,2
34,750,В,2
36,744,В,5
30,746,З,2
28,742,З,4
26,745,З,2
27,743,ЮВ,2
29,740,СЗ,2
27,743,З,4
26,746,З,2
27,746,З,3
27,746,ЮЗ,2
25,744,СЗ,1
28,743,В,2
31,743,СВ,1
28,744,ЮВ,2
19,742,В,3
23,741,В,2
30,743,В,1
29,743,З,2
19,744,В,3
22,747,ЮВ,3
23,749,В,4
28,752,ЮВ,2
31,753,В,2
33,755,ЮВ,2
32,755,ЮВ,2
32,752,Ю,1
27,751,С,2
19,752,С,2
26,753,В,3
29,752,СВ,2
29,749,З,2
29,746,З,1
30,744,ЮЗ,3
31,743,З,3
30,743,З,3
27,743,С,2
21,743,СЗ,2
19,751,СЗ,4
22,755,СЗ,3
29,751,СЗ,3
30,749,З,2
30,746,З,2
24,746,СЗ,3
25,752,СЗ,1
30,749,З,3
21,751,СВ,3
20,752,С,3
20,752,С,1
23,750,ЮЗ,2
29,747,З,3
17,744,СЗ,2
19,750,СЗ,3
23,751,З,4
23,749,С,2
23,752,СВ,1
25,752,С,1
25,754,ЮВ,1
27,755,СЗ,1
29,756,З,2
29,756,З,2
29,758,ЮВ,2
25,755,З,2
23,756,СЗ,1
22,758,В,3
25,756,В,1
24,753,В,2
23,753,СВ,3
23,755,З,2
25,754,ЮЗ,2
23,755,С,1
21,758,В,2
23,756,В,2
24,752,З,2
18,753,В,1
23,752,В,2
26,749,В,2
19,745,СЗ,2
17,746,З,3
16,750,СЗ,2
22,753,ЮЗ,1
24,751,Ю,3
17,746,В,2
19,746,Ю,2
12,752,З,2
11,747,ЮЗ,3
14,746,З,3
15,749,З,1
10,754,СЗ,2
13,755,З,3
15,755,ЮЗ,2
20,747,Ю,2
15,742,З,4
9,744,СЗ,2
8,752,З,3
17,752,З,5
18,752,ЮЗ,4
7,758,В,1
15,755,ЮЗ,2
11,750,СЗ,4
8,756,СЗ,3
9,755,СЗ,2
7,755,СЗ,1
9,755,ЮЗ,2
18,753,СЗ,3
15,751,СЗ,4
12,756,ЮЗ,1
17,751,З,3
13,749,З,2
8,755,С,1
9,757,З,1
10,747,ЮВ,2
11,740,ЮЗ,1
12,734,Ю,1
7,737,ЮЗ,2
4,749,З,2
7,745,З,3
3,759,С,1
0,768,СВ,1
3,772,СЗ,1
3,772,З,3
5,767,З,4
7,763,З,2
4,752,З,4
6,756,С,1
5,759,СЗ,1
4,757,З,2
2,753,З,1
1,758,СВ,1
-3,761,СВ,4
-5,774,В,2
-6,776,Ю,1
-5,773,СЗ,1
-5,768,З,1
-5,770,В,1
-2,770,З,1
0,761,З,4
3,755,З,1
1,757,З,1
1,753,СЗ,1
-2,744,З,3
-3,740,ЮЗ,4
-7,743,СЗ,4
-5,747,З,6
-4,747,З,3
-5,745,Ю,1
-8,746,С,1
-11,761,СЗ,2
-8,769,З,4
-9,770,З,1
-10,763,ЮВ,2
-3,758,Ю,1
-3,761,ЮВ,1
-5,761,ЮВ,1
-7,755,В,3
-6,749,В,2
-2,752,В,1
-3,752,Ю,2
-3,755,Ю,3
-5,755,В,2
-7,752,В,4
-2,752,В,1
-3,751,В,4
-1,755,СВ,3
-8,761,С,2
-8,765,В,1
-9,767,В,1
-10,769,В,2
-13,765,ЮВ,1
-15,758,В,2
-11,755,ЮВ,2
-9,753,В,4
-12,755,В,3
-8,747,ЮВ,4
-5,745,В,3
-4,742,СЗ,1
-10,751,З,1
-13,757,З,1
-16,761,ЮЗ,1
-18,758,В,3
-6,757,Ю,2
-7,758,В,3
-9,755,В,2
-10,744,В,3
-8,749,З,2
-15,753,СЗ,2
-17,750,З,3
-14,754,З,2
-9,758,З,1
-12,754,В,2
0,737,Ю,2
-8,740,ЮЗ,2
-9,743,Ю,1
-3,744,Ю,4
-4,740,В,4
-7,746,СЗ,1
-8,747,ЮЗ,3
-2,746,Ю,1
-7,750,З,1
-10,750,Ю,2
-11,747,ЮЗ,2
-18,756,З,1
-20,757,В,3
-13,753,СЗ,2
-16,761,В,2
-13,755,В,5
-11,755,В,4
-9,751,СВ,1
-6,755,СЗ,1
-7,758,В,2
-8,758,Ю,1
-11,757,З,1
-10,758,Ю,1
-11,761,В,4
-11,761,В,2
-8,749,В,3
-4,756,СЗ,2
-6,758,З,2
-8,757,ЮЗ,1
-8,758,Ю,1
-7,760,Ю,1
-10,758,В,3
-7,752,ЮЗ,2
-5,749,ЮЗ,2
2,740,З,2
-1,734,ЮЗ,2
-1,729,С,2
-10,746,СЗ,4
-3,745,ЮЗ,2
-5,742,Ю,2
-4,741,ЮЗ,3
-7,755,СЗ,2
-9,755,З,2
-8,746,ЮВ,1
-5,739,В,3
-4,743,В,2
-2,734,ЮЗ,2
-2,729,ЮВ,2
-2,728,С,2
-4,740,З,2
-2,738,З,3
-3,743,ЮВ,2
4,739,ЮЗ,3
-3,757,С,2
-5,761,Ю,2
0,749,Ю,3
1,746,В,2
2,736,ЮВ,3
2,739,З,4
1,747,ЮВ,1
0,747,СЗ,2
0,755,ЮЗ,1
0,752,В,4
1,752,В,2
5,757,С,1
6,758,З,2
7,756,З,1
1,748,В,2
3,751,В,1
1,750,В,3
1,737,ЮЗ,4
5,749,Ю,2
5,750,Ю,2
3,746,СЗ,1
3,747,ЮЗ,3
1,749,ЮЗ,3
7,749,З,2
8,748,З,3
6,751,СВ,2
2,746,СВ,3
5,752,СВ,2
6,757,З,2
7,760,В,2
6,756,В,2
8,754,С,1
14,752,ЮВ,1
18,753,Ю,1
19,753,ЮВ,2
20,749,ЮВ,1
20,746,С,2
11,750,СВ,3
12,754,СЗ,2
11,751,С,3
5,759,С,2
7,758,СВ,2
9,757,СЗ,2
13,756,З,1
13,−,С,3
16,755,С,1
14,753,СЗ,3
17,752,З,2
22,750,СЗ,2
18,751,С,2
21,746,ЮЗ,3
11,740,С,2
6,751,С,2
8,754,З,3
13,752,З,2
12,746,ЮВ,3
17,743,ЮВ,3
20,749,З,2
18,753,ЮВ,2
24,747,ЮВ,1
19,746,З,2
25,749,З,2
28,749,В,2
30,749,В,3
32,750,В,2
32,752,СВ,1
32,750,СЗ,1
30,747,З,2
26,749,В,1
22,747,В,3
15,751,СЗ,3
17,745,З,3
13,746,С,2
11,750,С,2
16,752,З,3
14,749,В,3
24,743,ЮЗ,4
13,746,С,2
15,752,З,1
22,748,ЮВ,2
25,745,З,4
25,750,С,3
28,753,СЗ,3
30,753,ЮЗ,2
30,751,С,2
29,747,ЮЗ,3
26,751,СЗ,2
27,746,ЮЗ,3
20,753,СЗ,3
24,755,СЗ,2
27,752,З,3
24,754,С,2
25,753,С,3
25,756,СЗ,2
28,754,З,2
32,751,З,2
28,749,СЗ,3
18,752,С,2
20,751,СЗ,2
20,748,З,2
21,746,З,2
24,746,СЗ,2
26,746,СЗ,2
22,746,СВ,3
29,748,СЗ,2
30,751,СЗ,2
31,752,З,2
33,750,З,2
24,749,С,2
25,752,СЗ,2
22,752,С,2
16,745,В,2
27,737,В,2
26,738,З,3
19,741,С,1
23,742,СЗ,3
25,738,З,3
26,741,ЮЗ,2
25,743,З,4
22,744,З,3
26,743,З,2
23,741,ЮЗ,3
24,743,З,3
27,740,Ю,2
25,740,З,3
25,743,ЮЗ,2
19,743,СВ,1
22,743,С,2
25,744,С,2
22,743,З,2
26,747,З,2
22,746,В,2
29,742,З,3
28,746,СЗ,1
27,748,З,2
28,749,З,3
24,749,С,2
27,749,С,2
29,749,В,3
30,747,СВ,3
26,740,В,3
24,734,СЗ,4
19,740,З,3
14,735,СЗ,1
14,734,З,3
18,737,З,5
18,739,ЮЗ,3
22,740,З,3
17,728,В,2
15,742,З,4
21,747,З,3
23,747,З,2
27,743,З,2
26,740,З,1
20,740,З,2
15,744,СЗ,4
18,746,СЗ,4
22,748,СЗ,2
25,750,З,2
30,749,СЗ,2
32,749,Ю,2
28,752,ЮЗ,2
35,752,ЮЗ,3
31,752,С,1
27,753,С,3
27,753,С,1
27,754,СЗ,3
25,755,СВ,1
24,750,СЗ,3
20,756,СЗ,2
18,747,З,3
12,746,СЗ,2
15,751,СЗ,2
15,751,С,2
17,750,СЗ,3
16,749,З,1
19,748,З,3
18,749,СЗ,2
18,750,СВ,2
20,752,СЗ,2
20,754,СВ,2
21,755,С,1
20,758,С,2
23,758,СЗ,3
23,759,С,3
23,762,В,1
24,760,З,2
25,755,З,2
26,749,З,3
16,747,З,1
11,743,Ю,2
19,739,З,3
17,740,ЮЗ,2
14,742,З,5
13,748,ЮЗ,2
11,744,СЗ,1
9,738,ЮЗ,2
6,742,З,3
8,749,З,3
8,752,З,1
10,751,З,3
11,749,ЮЗ,4
10,749,С,2
8,753,З,2
13,752,ЮВ,2
14,748,ЮВ,2
15,749,З,2
18,753,ЮЗ,2
21,752,ЮВ,1
22,747,Ю,2
21,745,ЮВ,2
21,740,ЮВ,3
6,755,ЮЗ,1
5,751,СЗ,2
10,752,З,2
12,749,ЮЗ,2
13,751,СЗ,1
10,744,З,3
13,749,З,4
15,746,СЗ,3
6,758,С,2
11,757,ЮЗ,4
14,749,З,3
6,755,СВ,2
5,760,З,1
11,758,ЮЗ,2
12,753,З,1
11,751,ЮЗ,2
13,753,З,1
13,755,З,1
16,752,ЮЗ,3
10,743,ЮЗ,3
11,740,З,3
7,749,С,2
3,744,В,2
-2,744,З,4
-5,753,СЗ,2
-1,755,ЮЗ,2
-2,758,ЮВ,1
2,757,ЮЗ,3
6,752,Ю,3
7,749,ЮЗ,2
14,745,ЮЗ,3
4,752,СВ,2
-1,763,С,1
0,763,Ю,1
0,758,ЮВ,1
3,754,ЮЗ,2
4,759,СЗ,3
0,766,СВ,1
1,768,ЮЗ,2
4,767,З,1
0,763,З,2
2,758,З,3
0,761,СВ,3
-10,772,СВ,2
-9,775,С,1
-4,770,СЗ,1
-3,767,СЗ,1
-4,765,С,1
-6,764,З,1
-5,761,З,1
-7,760,Ю,1
-4,758,В,3
